Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
65523-103901,WR,Davion,Davion Davis,Davis,,,4500,HOU@ARI,HOU,ARI,,,,,,WR/FLEX
65523-73180,WR,Binjimen,Binjimen Victor,Victor,0,1,4500,CIN@BAL,BAL,CIN,Q,Head,,,,WR/FLEX
65523-34295,WR,Breshad,Breshad Perriman,Perriman,7.008333206176758,12,4500,CHI@TB,CHI,TB,,,,,,WR/FLEX
65523-88590,RB,Scottie,Scottie Phillips,Phillips,2.0999999046325684,1,4500,HOU@ARI,HOU,ARI,,,,,,RB/FLEX
65523-55830,RB,D'Onta,D'Onta Foreman,Foreman,3.3,5,4500,ATL@MIA,ATL,MIA,,,,,,RB/FLEX
65523-69150,WR,Jordan,Jordan Veasy,Veasy,0,1,4500,HOU@ARI,HOU,ARI,,,,,,WR/FLEX
65523-72235,WR,Damon,Damon Hazelton,Hazelton,,,4500,HOU@ARI,HOU,ARI,,,,,,WR/FLEX
65523-38444,RB,Tyler,Tyler Gaffney,Gaffney,,,4500,NYJ@NE,NE,NYJ,,,,,,RB/FLEX
65523-60978,RB,Carl,Carl Tucker,Tucker,,,4500,ATL@MIA,MIA,ATL,,,,,,RB/FLEX
65523-70206,RB,Jason,Jason Huntley,Huntley,0.48000001907348633,5,4500,PHI@LV,PHI,LV,,,,,,RB/FLEX
65523-103998,WR,Thomas,Thomas Ives,Ives,0,2,4500,CHI@TB,CHI,TB,Q,Undisclosed,,,,WR/FLEX
65523-87617,WR,Sage,Sage Surratt,Surratt,,,4500,DET@LAR,DET,LAR,,,,,,WR/FLEX
65523-52808,RB,Dontrell,Dontrell Hilliard,Hilliard,1.1,5,4500,HOU@ARI,HOU,ARI,,,,,,RB/FLEX
65523-62042,WR,Deon,Deon Cain,Cain,0,1,4500,PHI@LV,PHI,LV,,,,,,WR/FLEX
65523-22113,RB,Alfred,Alfred Morris,Morris,3.9200000762939453,10,4500,CAR@NYG,NYG,CAR,,,,,,RB/FLEX
65523-63078,RB,Ke'Shawn,Ke'Shawn Vaughn,Vaughn,2.9857142312186107,7,4500,CHI@TB,TB,CHI,,,,,,RB/FLEX
65523-88685,WR,Austin,Austin Trammell,Trammell,,,4500,ATL@MIA,ATL,MIA,,,,,,WR/FLEX
65523-71280,WR,Kalija,Kalija Lipscomb,Lipscomb,,,4500,KC@TEN,TEN,KC,,,,,,WR/FLEX
65523-56946,WR,Ventell,Ventell Bryant,Bryant,0,1,4500,CAR@NYG,CAR,NYG,,,,,,WR/FLEX
65523-94850,WR,Jhamon,Jhamon Ausbon,Ausbon,,,4500,PHI@LV,PHI,LV,,,,,,WR/FLEX
65523-55940,WR,Chad,Chad Hansen,Hansen,7.619999694824219,5,4500,DET@LAR,DET,LAR,Q,Undisclosed,,,,WR/FLEX
65523-55941,RB,Patrick,Patrick Laird,Laird,1.8888888888888888,9,4500,ATL@MIA,MIA,ATL,,,,,,RB/FLEX
65523-61072,WR,Stanley,Stanley Morgan,Morgan,0,1,4500,CIN@BAL,CIN,BAL,,,,,,WR/FLEX
65523-53913,WR,Cody,Cody Hollister,Hollister,1.7000000476837158,1,4500,KC@TEN,TEN,KC,Q,Ankle,,,,WR/FLEX
65523-47780,WR,Taywan,Taywan Taylor,Taylor,0,2,4500,HOU@ARI,HOU,ARI,Q,Undisclosed,,,,WR/FLEX
65523-52902,WR,Trey,Trey Quinn,Quinn,0,3,4500,PHI@LV,LV,PHI,Q,Undisclosed,,,,WR/FLEX
65523-64175,WR,Hakeem,Hakeem Butler,Butler,0,2,4500,PHI@LV,PHI,LV,,,,,,WR/FLEX
65523-96942,WR,Keelan,Keelan Doss,Doss,,,4500,ATL@MIA,ATL,MIA,,,,,,WR/FLEX
65523-7856,WR,Matthew,Matthew Slater,Slater,0,1,4500,NYJ@NE,NE,NYJ,,,,,,WR/FLEX
65523-89785,RB,Spencer,Spencer Brown,Brown,,,4500,CAR@NYG,CAR,NYG,,,,,,RB/FLEX
65523-71355,RB,Elijah,Elijah Holyfield,Holyfield,0,1,4500,CIN@BAL,CIN,BAL,,,,,,RB/FLEX
65523-104124,WR,Darrius,Darrius Shepherd,Shepherd,0.7285714149475098,7,4500,KC@TEN,KC,TEN,,,,,,WR/FLEX
65523-71359,WR,Javon,Javon Wims,Wims,1.5727272033691406,11,4500,PHI@LV,LV,PHI,,,,,,WR/FLEX
65523-33472,RB,C.J.,C.J. Prosise,Prosise,2.0399999618530273,5,4500,CHI@TB,TB,CHI,,,,,,RB/FLEX
65523-27338,RB,Rex,Rex Burkhead,Burkhead,0.5,4,4500,HOU@ARI,HOU,ARI,,,,,,RB/FLEX
65523-69325,WR,Riley,Riley Ridley,Ridley,2.1,5,4500,CHI@TB,CHI,TB,,,,,,WR/FLEX
65523-53967,RB,Nick,Nick Bawden,Bawden,0,1,4500,NYJ@NE,NYJ,NE,,,,,,RB/FLEX
65523-85714,RB,Tory,Tory Carter,Carter,,,4500,KC@TEN,TEN,KC,,,,,,RB/FLEX
65523-69343,WR,Landen,Landen Akers,Akers,,,4500,DET@LAR,LAR,DET,,,,,,WR/FLEX
65523-63201,RB,Xavier,Xavier Jones,Jones,0,3,4500,DET@LAR,LAR,DET,IR,Achilles,,,,RB/FLEX
65523-40674,WR,Jester,Jester Weah,Weah,0,1,4500,CHI@TB,CHI,TB,,,,,,WR/FLEX
65523-85731,WR,Racey,Racey McMath,McMath,0,1,4500,KC@TEN,TEN,KC,IR,Quadriceps,,,,WR/FLEX
65523-147168,WR,Chris,Chris Blair,Blair,,,4500,WAS@GB,GB,WAS,,,,,,WR/FLEX
65523-29411,TE,Pharaoh,Pharaoh Brown,Brown,2.9600000381469727,5,4500,HOU@ARI,HOU,ARI,,,,,,TE/FLEX
65523-56041,RB,Khari,Khari Blasingame,Blasingame,1.1800000190734863,5,4500,KC@TEN,TEN,KC,,,,,,RB/FLEX
65523-87787,RB,J.K.,J.K. Dobbins,Dobbins,10.617647058823529,17,4500,CIN@BAL,BAL,CIN,IR,Knee - acl,,,,RB/FLEX
65523-56051,WR,Caleb,Caleb Scott,Scott,,,4500,PHI@LV,LV,PHI,Q,Undisclosed,,,,WR/FLEX
65523-54010,RB,Brian,Brian Hill,Hill,5.181250095367432,16,4500,KC@TEN,TEN,KC,,,,,,RB/FLEX
65523-64252,WR,Tony,Tony Brown,Brown,0,1,4500,WAS@GB,WAS,GB,,,,,,WR/FLEX
65523-56064,RB,Bo,Bo Scarbrough,Scarbrough,1.5499999523162842,2,4500,PHI@LV,LV,PHI,,,,,,RB/FLEX
65523-85762,RB,Eno,Eno Benjamin,Benjamin,0,2,4500,HOU@ARI,ARI,HOU,,,,,,RB/FLEX
65523-92932,RB,Javian,Javian Hawkins,Hawkins,,,4500,DET@LAR,LAR,DET,,,,,,RB/FLEX
65523-61200,WR,Jaylinn,Jaylinn Hawkins,Hawkins,0,1,4500,ATL@MIA,ATL,MIA,,,,,,WR/FLEX
65523-94993,RB,Pooka,Pooka Williams Jr.,Williams Jr.,,,4500,CIN@BAL,CIN,BAL,,,,,,RB/FLEX
65523-56099,RB,Cullen,Cullen Gillaspia,Gillaspia,0.550000011920929,2,4500,CAR@NYG,NYG,CAR,,,,,,RB/FLEX
65523-32564,WR,Josh,Josh Doctson,Doctson,0,1,4500,HOU@ARI,ARI,HOU,,,,,,WR/FLEX
65523-72515,TE,Ian,Ian Thomas,Thomas,3.4,5,4500,CAR@NYG,CAR,NYG,,,,,,TE/FLEX
65523-31561,WR,Donte,Donte Moncrief,Moncrief,0.40000001589457196,6,4500,HOU@ARI,HOU,ARI,Q,Undisclosed,,,,WR/FLEX
65523-56142,WR,Juwann,Juwann Winfree,Winfree,,,4500,WAS@GB,GB,WAS,,,,,,WR/FLEX
65523-73551,WR,Stantley,Stantley Thomas-Oliver III,Thomas-Oliver III,0,2,4500,CAR@NYG,CAR,NYG,,,,,,WR/FLEX
65523-64350,WR,Jeff,Jeff Smith,Smith,1.933333396911621,3,4500,NYJ@NE,NYJ,NE,,,,,,WR/FLEX
65523-71519,WR,Dillon,Dillon Stoner,Stoner,,,4500,PHI@LV,LV,PHI,,,,,,WR/FLEX
65523-93023,RB,Jermar,Jermar Jefferson,Jefferson,,,4500,DET@LAR,DET,LAR,,,,,,RB/FLEX
65523-71521,RB,Justice,Justice Hill,Hill,1.3125,8,4500,CIN@BAL,BAL,CIN,IR,Achilles,,,,RB/FLEX
65523-104289,WR,Malik,Malik Taylor,Taylor,2.4000000953674316,1,4500,WAS@GB,GB,WAS,IR,Illness,,,,WR/FLEX
65523-63330,RB,Mike,Mike Weber,Weber,,,4500,CAR@NYG,NYG,CAR,Q,Hip,,,,RB/FLEX
65523-64357,WR,Michael,Michael Walker,Walker,0,2,4500,PHI@LV,PHI,LV,Q,Undisclosed,,,,WR/FLEX
65523-31602,WR,Fred,Fred Brown,Brown,0,1,4500,KC@TEN,TEN,KC,,,,,,WR/FLEX
65523-57208,WR,KeeSean,KeeSean Johnson,Johnson,2.4799999237060546,10,4500,PHI@LV,PHI,LV,,,,,,WR/FLEX
65523-63360,WR,Antonio,Antonio Callaway,Callaway,0.75,4,4500,KC@TEN,KC,TEN,Q,Knee,,,,WR/FLEX
65523-28545,RB,Rod,Rod Smith,Smith,0,1,4500,CAR@NYG,CAR,NYG,,,,,,RB/FLEX
65523-69518,WR,T.J.,T.J. Simmons Jr.,Simmons Jr.,,,4500,CHI@TB,TB,CHI,,,,,,WR/FLEX
65523-63383,RB,Jordan,Jordan Scarlett,Scarlett,0,2,4500,ATL@MIA,MIA,ATL,,,,,,RB/FLEX
65523-40866,WR,J'Mon,J'Mon Moore,Moore,0,1,4500,ATL@MIA,ATL,MIA,Q,Undisclosed,,,,WR/FLEX
65523-25513,WR,Darius,Darius Jennings,Jennings,0,1,4500,DET@LAR,DET,LAR,,,,,,WR/FLEX
65523-54186,WR,A.J.,A.J. Richardson,Richardson,0,2,4500,HOU@ARI,ARI,HOU,,,,,,WR/FLEX
65523-45997,WR,Keith,Keith Kirkwood,Kirkwood,0.8999999761581421,2,4500,CAR@NYG,CAR,NYG,,,,,,WR/FLEX
65523-72627,RB,Patrick,Patrick Taylor,Taylor,,,4500,WAS@GB,GB,WAS,,,,,,RB/FLEX
65523-69558,WR,Greg,Greg Dortch,Dortch,0,2,4500,HOU@ARI,ARI,HOU,,,,,,WR/FLEX
65523-55224,RB,Reggie,Reggie Bonnafon,Bonnafon,3.924999952316284,4,4500,CAR@NYG,CAR,NYG,,,,,,RB/FLEX
65523-63419,WR,Andy,Andy Isabella,Isabella,4.027272657914595,11,4500,HOU@ARI,ARI,HOU,,,,,,WR/FLEX
65523-92093,WR,Jaelon,Jaelon Darden,Darden,0.5,1,4500,CHI@TB,TB,CHI,,,,,,WR/FLEX
65523-32703,WR,Jakeem,Jakeem Grant,Grant,-0.6166666746139526,6,4500,CHI@TB,CHI,TB,Q,Ankle,,,,WR/FLEX
65523-43973,RB,Keith,Keith Smith,Smith,1.0199999809265137,5,4500,ATL@MIA,ATL,MIA,,,,,,RB/FLEX
65523-72669,WR,Isaiah,Isaiah Wright,Wright,2.7333332697550454,12,4500,WAS@GB,WAS,GB,,,,,,WR/FLEX
65523-41954,WR,Victor,Victor Bolden,Bolden,0,1,4500,DET@LAR,DET,LAR,,,,,,WR/FLEX
65523-72676,RB,Troymaine,Troymaine Pope,Pope,3.950000047683716,4,4500,CHI@TB,TB,CHI,Q,Undisclosed,,,,RB/FLEX
65523-104424,RB,Craig,Craig Reynolds,Reynolds,0.40000001589457196,3,4500,DET@LAR,DET,LAR,,,,,,RB/FLEX
65523-71661,WR,Tino,Tino Ellis,Ellis,,,4500,ATL@MIA,MIA,ATL,,,,,,WR/FLEX
65523-104429,WR,Khalil,Khalil McClain,McClain,,,4500,ATL@MIA,MIA,ATL,,,,,,WR/FLEX
65523-71662,WR,DJ,DJ Turner,Turner,,,4500,PHI@LV,LV,PHI,,,,,,WR/FLEX
65523-71806,TE,Kaden,Kaden Smith,Smith,2.4000000953674316,2,4400,CAR@NYG,NYG,CAR,,,,,,TE/FLEX
65523-12551,D,Tampa Bay,Tampa Bay Buccaneers,Buccaneers,7,6,4400,CHI@TB,TB,CHI,,,,,,DEF
65523-60712,TE,Foster,Foster Moreau,Moreau,4.433333396911621,3,4400,PHI@LV,LV,PHI,,,,,,TE/FLEX
65523-26038,TE,Tyler,Tyler Kroft,Kroft,1.899999976158142,4,4400,NYJ@NE,NYJ,NE,O,Back,,,,TE/FLEX
65523-29314,TE,Richard,Richard Rodgers,Rodgers,7.3125,8,4400,PHI@LV,PHI,LV,,,,,,TE/FLEX
65523-11512,TE,Jimmy,Jimmy Graham,Graham,0.800000011920929,2,4300,CHI@TB,CHI,TB,IR,Illness,,,,TE/FLEX
65523-12555,D,Baltimore,Baltimore Ravens,Ravens,6.333333333333333,6,4300,CIN@BAL,BAL,CIN,,,,,,DEF
65523-6672,TE,Marcedes,Marcedes Lewis,Lewis,2.674999952316284,4,4300,WAS@GB,GB,WAS,,,,,,TE/FLEX
65523-38523,TE,Geoff,Geoff Swaim,Swaim,1.25,6,4300,KC@TEN,TEN,KC,,,,,,TE/FLEX
65523-14237,TE,Kyle,Kyle Rudolph,Rudolph,2.779999923706055,5,4300,CAR@NYG,NYG,CAR,,,,,,TE/FLEX
65523-72705,TE,John,John Bates,Bates,1.2000000476837158,1,4200,WAS@GB,WAS,GB,,,,,,TE/FLEX
65523-14348,TE,Lee,Lee Smith,Smith,4.700000127156575,3,4200,ATL@MIA,ATL,MIA,,,,,,TE/FLEX
65523-79967,TE,Adam,Adam Shaheen,Shaheen,1.25,2,4200,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65523-80011,TE,Antony,Antony Auclair,Auclair,7.599999904632568,1,4200,HOU@ARI,HOU,ARI,,,,,,TE/FLEX
65523-12537,D,Las Vegas,Las Vegas Raiders,Raiders,5.5,6,4200,PHI@LV,LV,PHI,,,,,,DEF
65523-60791,TE,Tommy,Tommy Hudson,Hudson,1.5333333015441895,3,4200,KC@TEN,TEN,KC,IR,Ankle,,,,TE/FLEX
65523-63907,TE,Josh,Josh Oliver,Oliver,0.9166666666666666,6,4200,CIN@BAL,BAL,CIN,,,,,,TE/FLEX
65523-61112,TE,Josiah,Josiah Deguara,Deguara,0.8999999761581421,2,4200,WAS@GB,GB,WAS,,,,,,TE/FLEX
65523-27403,TE,Blake,Blake Bell,Bell,1.375,4,4200,KC@TEN,KC,TEN,,,,,,TE/FLEX
65523-104421,TE,Jesper,Jesper Horsted,Horsted,6.699999809265137,1,4200,CHI@TB,CHI,TB,,,,,,TE/FLEX
65523-28694,TE,Jesse,Jesse James,James,2.6583333015441895,12,4100,CHI@TB,CHI,TB,,,,,,TE/FLEX
65523-70705,TE,Trevon,Trevon Wesco,Wesco,0,1,4100,NYJ@NE,NYJ,NE,,,,,,TE/FLEX
65523-12533,D,Green Bay,Green Bay Packers,Packers,5,6,4100,WAS@GB,GB,WAS,,,,,,DEF
65523-73089,TE,Devin,Devin Asiasi,Asiasi,2.1799999237060548,5,4100,NYJ@NE,NE,NYJ,,,,,,TE/FLEX
65523-56711,TE,Drew,Drew Sample,Sample,0.949999988079071,2,4100,CIN@BAL,CIN,BAL,,,,,,TE/FLEX
65523-38301,TE,Darren,Darren Fells,Fells,2.5999999046325684,2,4100,DET@LAR,DET,LAR,,,,,,TE/FLEX
65523-40371,TE,Johnny,Johnny Mundt,Mundt,1.399999976158142,1,4100,DET@LAR,LAR,DET,IR,Knee - acl,,,,TE/FLEX
65523-41469,TE,Darrell,Darrell Daniels,Daniels,0,1,4100,HOU@ARI,ARI,HOU,O,Hamstring,,,,TE/FLEX
65523-68155,TE,Codey,Codey McElroy,McElroy,0.25,2,4100,CHI@TB,TB,CHI,,,,,,TE/FLEX
65523-38722,TE,Cethan,Cethan Carter,Carter,1.2999999523162842,2,4100,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65523-19342,TE,Demetrius,Demetrius Harris,Harris,0,2,4100,HOU@ARI,ARI,HOU,,,,,,TE/FLEX
65523-93143,TE,Noah,Noah Gray,Gray,0.5,2,4100,KC@TEN,KC,TEN,,,,,,TE/FLEX
65523-70658,TE,Cary,Cary Angeline,Angeline,,,4000,PHI@LV,PHI,LV,,,,,,TE/FLEX
65523-27672,TE,Matt,Matt LaCosse,LaCosse,0,1,4000,NYJ@NE,NE,NYJ,,,,,,TE/FLEX
65523-29725,TE,Levine,Levine Toilolo,Toilolo,1.1833333174387615,6,4000,CAR@NYG,NYG,CAR,IR,Achilles,,,,TE/FLEX
65523-137249,TE,Briley,Briley Moore-McKinney,Moore-McKinney,,,4000,KC@TEN,TEN,KC,IR,Knee - acl,,,,TE/FLEX
65523-62510,TE,Nick,Nick Boyle,Boyle,3.3666665818956165,9,4000,CIN@BAL,BAL,CIN,IR,Knee - mcl,,,,TE/FLEX
65523-59455,TE,Sammis,Sammis Reyes,Reyes,,,4000,WAS@GB,WAS,GB,,,,,,TE/FLEX
65523-30787,TE,Alex,Alex Ellis,Ellis,0,1,4000,PHI@LV,LV,PHI,,,,,,TE/FLEX
65523-65607,TE,Jacob,Jacob Harris,Harris,,,4000,DET@LAR,LAR,DET,,,,,,TE/FLEX
65523-63565,TE,Jake,Jake Breeland,Breeland,0,1,4000,CIN@BAL,BAL,CIN,Q,Knee - acl,,,,TE/FLEX
65523-30800,TE,Jason,Jason Croom,Croom,6.800000190734863,1,4000,PHI@LV,PHI,LV,IR,Knee,,,,TE/FLEX
65523-71767,TE,Caleb,Caleb Wilson,Wilson,0,1,4000,WAS@GB,WAS,GB,,,,,,TE/FLEX
65523-42077,TE,James,James Winchester,Winchester,,,4000,KC@TEN,KC,TEN,,,,,,TE/FLEX
65523-58499,TE,Parker,Parker Hesse,Hesse,0,1,4000,ATL@MIA,ATL,MIA,,,,,,TE/FLEX
65523-86178,TE,Dominique,Dominique Dafney,Dafney,2.4000000953674316,4,4000,WAS@GB,GB,WAS,IR,Hip,,,,TE/FLEX
65523-32957,TE,Eric,Eric Tomlinson,Tomlinson,0,2,4000,CIN@BAL,BAL,CIN,,,,,,TE/FLEX
65523-9409,TE,Clark,Clark Harris,Harris,0,1,4000,CIN@BAL,CIN,BAL,,,,,,TE/FLEX
65523-65737,TE,Sam,Sam Tecklenburg,Tecklenburg,0,2,4000,CAR@NYG,CAR,NYG,,,,,,TE/FLEX
65523-63697,TE,Brycen,Brycen Hopkins,Hopkins,0,2,4000,DET@LAR,LAR,DET,,,,,,TE/FLEX
65523-149727,TE,Bernhard,Bernhard Seikovits,Seikovits,,,4000,HOU@ARI,ARI,HOU,,,,,,TE/FLEX
65523-52461,TE,Carson,Carson Meier,Meier,0,1,4000,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65523-64762,TE,Nakia,Nakia Griffin-Stewart,Griffin-Stewart,,,4000,CAR@NYG,NYG,CAR,,,,,,TE/FLEX
65523-12539,D,Miami,Miami Dolphins,Dolphins,3.8333333333333335,6,4000,ATL@MIA,MIA,ATL,,,,,,DEF
65523-62718,TE,Daniel,Daniel Brown,Brown,1.024999976158142,4,4000,NYJ@NE,NYJ,NE,,,,,,TE/FLEX
65523-60699,TE,Kalif,Kalif Jackson,Jackson,,,4000,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65523-68895,TE,Bruno,Bruno Labelle,Labelle,,,4000,HOU@ARI,ARI,HOU,Q,Undisclosed,,,,TE/FLEX
65523-90398,TE,Matt,Matt Bushman,Bushman,,,4000,PHI@LV,LV,PHI,,,,,,TE/FLEX
65523-66857,TE,Jibri,Jibri Blount,Blount,,,4000,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65523-64833,TE,Alize,Alize Mack,Mack,,,4000,DET@LAR,DET,LAR,,,,,,TE/FLEX
65523-149827,TE,Nick,Nick Guggemos,Guggemos,,,4000,WAS@GB,WAS,GB,,,,,,TE/FLEX
65523-149832,TE,Shane,Shane Zylstra,Zylstra,,,4000,DET@LAR,DET,LAR,,,,,,TE/FLEX
65523-64864,TE,Noah,Noah Togiai,Togiai,0,2,4000,PHI@LV,PHI,LV,,,,,,TE/FLEX
65523-25957,TE,J.P.,J.P. Holtz,Holtz,0,7,4000,CHI@TB,CHI,TB,Q,Quadriceps,,,,TE/FLEX
65523-22920,TE,Derek,Derek Carrier,Carrier,2.299999952316284,1,4000,PHI@LV,LV,PHI,IR,Pectoral,,,,TE/FLEX
65523-71048,TE,Thaddeus,Thaddeus Moss,Moss,0,1,4000,CIN@BAL,CIN,BAL,O,Head,,,,TE/FLEX
65523-97672,TE,Carson,Carson Williams,Williams,,,4000,PHI@LV,LV,PHI,,,,,,TE/FLEX
65523-94609,TE,Pro,Pro Wells,Wells,,,4000,CIN@BAL,CIN,BAL,,,,,,TE/FLEX
65523-73147,TE,Nick,Nick Eubanks,Eubanks,,,4000,PHI@LV,PHI,LV,,,,,,TE/FLEX
65523-47551,TE,Mason,Mason Schreck,Schreck,0,2,4000,CIN@BAL,CIN,BAL,,,,,,TE/FLEX
65523-69069,TE,Tony,Tony Poljan,Poljan,,,4000,CIN@BAL,BAL,CIN,,,,,,TE/FLEX
65523-73172,TE,Jake,Jake Hausmann,Hausmann,,,4000,CAR@NYG,NYG,CAR,,,,,,TE/FLEX
65523-84440,TE,Jaeden,Jaeden Graham,Graham,0.6666666666666666,6,4000,ATL@MIA,ATL,MIA,IR,Knee,,,,TE/FLEX
65523-62981,TE,Eli,Eli Wolf,Wolf,0,1,4000,CIN@BAL,BAL,CIN,,,,,,TE/FLEX
65523-62998,TE,Jace,Jace Sternberger,Sternberger,2.924999952316284,8,4000,WAS@GB,WAS,GB,,,,,,TE/FLEX
65523-14895,TE,Patrick,Patrick Scales,Scales,0,2,4000,CHI@TB,CHI,TB,,,,,,TE/FLEX
65523-46644,TE,Paul,Paul Quessenberry,Quessenberry,0,1,4000,HOU@ARI,HOU,ARI,,,,,,TE/FLEX
65523-60981,TE,Charlie,Charlie Heck,Heck,0.800000011920929,1,4000,HOU@ARI,HOU,ARI,,,,,,TE/FLEX
65523-30272,TE,Colin,Colin Thompson,Thompson,2.3999999364217124,3,4000,CAR@NYG,CAR,NYG,,,,,,TE/FLEX
65523-41552,TE,Dylan,Dylan Cantrell,Cantrell,0,2,4000,WAS@GB,WAS,GB,IR,Undisclosed,,,,TE/FLEX
65523-104019,TE,Matt,Matt Orzech,Orzech,0,1,4000,DET@LAR,LAR,DET,,,,,,TE/FLEX
65523-55895,TE,Kendall,Kendall Blanton,Blanton,0,2,4000,DET@LAR,LAR,DET,,,,,,TE/FLEX
65523-64088,TE,Cheyenne,Cheyenne O'Grady,O'Grady,,,4000,CIN@BAL,CIN,BAL,,,,,,TE/FLEX
65523-56947,TE,Chris,Chris Myarick,Myarick,0,1,4000,CAR@NYG,NYG,CAR,,,,,,TE/FLEX
65523-38528,TE,Tyrone,Tyrone Swoopes,Swoopes,0,1,4000,WAS@GB,WAS,GB,IR,Undisclosed,,,,TE/FLEX
65523-87690,TE,Sal,Sal Cannella,Cannella,,,4000,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65523-65182,TE,Mitchell,Mitchell Wilcox,Wilcox,0,1,4000,CIN@BAL,CIN,BAL,,,,,,TE/FLEX
65523-47788,TE,Deon,Deon Yelder,Yelder,1.1833333174387615,6,4000,CHI@TB,TB,CHI,,,,,,TE/FLEX
65523-62127,TE,Cole,Cole Hikutini,Hikutini,0,1,4000,CAR@NYG,NYG,CAR,Q,Hip,,,,TE/FLEX
65523-28346,TE,Maxx,Maxx Williams,Williams,6.659999847412109,5,4000,HOU@ARI,ARI,HOU,IR,Knee,,,,TE/FLEX
65523-70342,TE,Temarrick,Temarrick Hemingway,Hemingway,0.5,3,4000,WAS@GB,WAS,GB,,,,,,TE/FLEX
65523-16078,TE,Ross,Ross Travis,Travis,0,1,4000,HOU@ARI,ARI,HOU,,,,,,TE/FLEX
65523-29390,TE,Evan,Evan Baylis,Baylis,0,2,4000,KC@TEN,KC,TEN,Q,Ankle,,,,TE/FLEX
65523-69326,TE,Isaac,Isaac Nauta,Nauta,0.26666667064030963,3,4000,WAS@GB,GB,WAS,Q,Undisclosed,,,,TE/FLEX
65523-63189,TE,Hunter,Hunter Thedford,Thedford,,,4000,DET@LAR,DET,LAR,,,,,,TE/FLEX
65523-86770,TE,Hunter,Hunter Bryant,Bryant,1.6333333651224773,3,4000,DET@LAR,DET,LAR,IR,Undisclosed,,,,TE/FLEX
65523-61172,TE,Tyler,Tyler Davis,Davis,0,2,4000,WAS@GB,GB,WAS,,,,,,TE/FLEX
65523-54011,TE,Austin,Austin Fort,Fort,0,1,4000,KC@TEN,TEN,KC,,,,,,TE/FLEX
65523-95999,TE,Charlie,Charlie Taumoepeau,Taumoepeau,0,1,4000,DET@LAR,DET,LAR,IR,Neck,,,,TE/FLEX
65523-65318,TE,Daniel,Daniel Crawford,Crawford,,,4000,WAS@GB,GB,WAS,,,,,,TE/FLEX
65523-40746,TE,Troy,Troy Fumagalli,Fumagalli,2.5714285714285716,7,4000,NYJ@NE,NE,NYJ,IR,Undisclosed,,,,TE/FLEX
65523-69451,TE,Jack,Jack Stoll,Stoll,0,1,4000,PHI@LV,PHI,LV,,,,,,TE/FLEX
65523-58189,TE,Mitchell,Mitchell Fraboni,Fraboni,,,4000,HOU@ARI,HOU,ARI,,,,,,TE/FLEX
65523-63321,TE,Rashod,Rashod Berry,Berry,0,1,4000,DET@LAR,DET,LAR,,,,,,TE/FLEX
65523-66402,TE,Jack,Jack Driscoll,Driscoll,0,1,4000,PHI@LV,PHI,LV,,,,,,TE/FLEX
65523-94094,TE,Brevin,Brevin Jordan,Jordan,,,4000,HOU@ARI,HOU,ARI,,,,,,TE/FLEX
65523-93075,TE,Hunter,Hunter Long,Long,0,1,4000,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65523-64408,TE,Nick,Nick Bowers,Bowers,,,4000,PHI@LV,LV,PHI,IR,Neck,,,,TE/FLEX
65523-91046,TE,Brock,Brock Wright,Wright,,,4000,DET@LAR,DET,LAR,,,,,,TE/FLEX
65523-30654,TE,Jerell,Jerell Adams,Adams,0,1,4000,CHI@TB,TB,CHI,,,,,,TE/FLEX
65523-65477,TE,Giovanni,Giovanni Ricci,Ricci,0,2,4000,CAR@NYG,CAR,NYG,O,Concussion,,,,TE/FLEX
65523-70604,TE,John,John Raine,Raine,,,4000,ATL@MIA,ATL,MIA,,,,,,TE/FLEX
65523-72665,TE,Kenny,Kenny Yeboah,Yeboah,,,4000,NYJ@NE,NYJ,NE,,,,,,TE/FLEX
65523-85994,TE,Dalton,Dalton Keene,Keene,0.7749999761581421,4,4000,NYJ@NE,NE,NYJ,IR,Knee - meniscus,,,,TE/FLEX
65523-71673,TE,Scooter,Scooter Harrington,Harrington,,,4000,CHI@TB,CHI,TB,,,,,,TE/FLEX
65523-104447,TE,Jody,Jody Fortson,Fortson,4.800000190734863,4,4000,KC@TEN,KC,TEN,IR,Achilles,,,,TE/FLEX
65523-12525,D,Atlanta,Atlanta Falcons,Falcons,2.2,5,3900,ATL@MIA,ATL,MIA,,,,,,DEF
65523-12552,D,Washington,Washington Football Team,Football Team,4.166666666666667,6,3800,WAS@GB,WAS,GB,,,,,,DEF
65523-12527,D,Chicago,Chicago Bears,Bears,7.666666666666667,6,3700,CHI@TB,CHI,TB,,,,,,DEF
65523-12543,D,New York,New York Giants,Giants,3,6,3600,CAR@NYG,NYG,CAR,,,,,,DEF
65523-12528,D,Cincinnati,Cincinnati Bengals,Bengals,5.833333333333333,6,3500,CIN@BAL,CIN,BAL,,,,,,DEF
